id,source,text,arguments
14,PERMUTATE,D: ErbB-2: S-D being deleted for mutated ZONAB-binding site revealed defects in the lateral formation of mycelia on synthetic solid Spider media.,{'1': 'D: ErbB-2: S-D'}
15,PERMUTATE,D: ErbB-2: S-D which were deleted for mutated ZONAB-binding site revealed defects in the lateral formation of mycelia on synthetic solid Spider media.,{'1': 'D: ErbB-2: S-D'}
16,PERMUTATE,"However, The GATA-4 mutants being able to delete the the N-terminal region (127 443 and 201 443) and the first zinc finger (242 443) (1  332, 201  332) were all unable to support MEF2 synergy.",{'1': 'the N-terminal region (127 443 and 201 443) and the first zinc finger (242 443)'}
17,PERMUTATE,"However, The GATA-4 mutants deleting the the N-terminal region and the first zinc finger (1  332, 201  332) were all unable to support MEF2 synergy.",{'1': 'the N-terminal region and the first zinc finger'}
18,PERMUTATE,"However, The GATA-4 mutants that delete the the N-terminal region and the first zinc finger (1  332, 201  332) were all unable to support MEF2 synergy.",{'1': 'the N-terminal region and the first zinc finger'}
19,PERMUTATE,"However, The GATA-4 mutants which deleted the the N-terminal region and the first zinc finger (1  332, 201  332) were all unable to support MEF2 synergy.",{'1': 'the N-terminal region and the first zinc finger'}
20,PERMUTATE,"However, mutated ZONAB-binding site that make the D: ErbB-2: S-D (1  332, 201  332) deleted were all unable to support MEF2 synergy.",{'1': 'D: ErbB-2: S-D'}
21,PERMUTATE,"However, strains which can delete the micF locus (1  332, 201  332) were all unable to support MEF2 synergy.",{'1': 'micF locus'}
22,PERMUTATE,"However, vectors which deleted the the viral transcription elements (1  332, 201  332) were all unable to support MEF2 synergy.",{'1': 'the viral transcription elements'}
23,PERMUTATE,"In CST20, Colonies of C.albicans cells was deleted, and in ErbB-2: S-A the inverted CCAAT box was substituted.",{'1': 'Colonies of C.albicans cells'}
24,PERMUTATE,"In The GATA-4 mutants, the N-terminal region and the first zinc finger has been deleted, and in ErbB-2: S-A the inverted CCAAT box has been substituted.",{'1': 'the N-terminal region and the first zinc finger'}
25,PERMUTATE,"In mutated ZONAB-binding site, D: ErbB-2: S-D was deleted, and in ErbB-2: S-A the inverted CCAAT box was substituted.",{'1': 'D: ErbB-2: S-D'}
26,PERMUTATE,"In the presence of the phage P1 cyclization recombinase cre, antigen-loaded immature DCs can delete T cells.","{'0': 'antigen-loaded immature DCs', '1': 'T cells'}"
27,PERMUTATE,"In the presence of the phage P1 cyclization recombinase cre, micF locus can delete strains.","{'0': 'micF locus', '1': 'strains'}"
28,PERMUTATE,"In the presence of the phage P1 cyclization recombinase cre, micF locus can delete strains.","{'0': 'micF locus', '1': 'strains'}"
29,PERMUTATE,"In vectors, the viral transcription elements was deleted, and in ErbB-2: S-A the inverted CCAAT box was substituted.",{'1': 'the viral transcription elements'}
30,PERMUTATE,Recent experiments have provided direct evidence that Appropriate progenitor strains are able to delete any chromosomal region to silence them.,"{'0': 'Appropriate progenitor strains', '1': 'any chromosomal region'}"
31,PERMUTATE,Recent experiments have provided direct evidence that Appropriate progenitor strains can delete any chromosomal region to silence them.,"{'0': 'Appropriate progenitor strains', '1': 'any chromosomal region'}"
32,PERMUTATE,Recent experiments have provided direct evidence that isolates of the malaria parasite Plasmodium falciparum silence a segment of chromosome 9 either by deleting them or by expanding regulatory T cells.,"{'0': 'isolates of the malaria parasite Plasmodium falciparum', '1': 'a segment of chromosome 9'}"
33,PERMUTATE,Recent experiments have provided direct evidence that micF locus delete strains or by expanding regulatory T cells.,"{'0': 'micF locus', '1': 'strains'}"
34,PERMUTATE,Recent experiments have provided direct evidence that micF locus have deleted strains to silence them.,"{'0': 'micF locus', '1': 'strains'}"
35,PERMUTATE,Recent experiments have provided direct evidence that the development of other immunotherapeutic agents can delete cytotoxic lymphocyte responses to silence them.,"{'0': 'the development of other immunotherapeutic agents', '1': 'cytotoxic lymphocyte responses'}"
36,PERMUTATE,Recent experiments have provided direct evidence that the development of other immunotherapeutic agents delete cytotoxic lymphocyte responses or by expanding regulatory T cells.,"{'0': 'the development of other immunotherapeutic agents', '1': 'cytotoxic lymphocyte responses'}"
37,PERMUTATE,"Recent experiments have provided direct evidence that the transposon deleted the URA3, tetA, and lacZ genes between the two loxP sites to silence them.","{'0': 'the transposon', '1': 'the URA3, tetA, and lacZ genes between the two loxP sites'}"
38,PERMUTATE,Studies with a segment of chromosome 9 which will be deleted for the isolates of the malaria parasite Plasmodium falciparum showed that the marA-dependent reduction of OmpF required an intact micF locus.,"{'0': 'isolates of the malaria parasite Plasmodium falciparum', '1': 'a segment of chromosome 9'}"
39,PERMUTATE,Studies with a segment of chromosome 9 which will be deleted for the isolates of the malaria parasite Plasmodium falciparum showed that the marA-dependent reduction of OmpF required an intact micF locus.,"{'0': 'isolates of the malaria parasite Plasmodium falciparum', '1': 'a segment of chromosome 9'}"
40,PERMUTATE,Studies with a segment of chromosome 9 which will be deleted for the isolates of the malaria parasite Plasmodium falciparum showed that the marA-dependent reduction of OmpF required an intact micF locus.,"{'0': 'isolates of the malaria parasite Plasmodium falciparum', '1': 'a segment of chromosome 9'}"
41,PERMUTATE,The GATA-4 mutants that delete the N-terminal region (127 443 and 201 443) and the first zinc finger (242 443) (242 8211; 443) were able to synergize with MEF2A (Figure 6A).,{'1': 'the N-terminal region (127 443 and 201 443) and the first zinc finger (242 443)'}
42,PERMUTATE,The GATA-4 mutants which delete the N-terminal region and the first zinc finger were able to synergize with MEF2A (Figure 6A).,{'1': 'the N-terminal region and the first zinc finger'}
43,PERMUTATE,The generation of replication-competent virus is considered less likely with The GATA-4 mutants deleting the N-terminal region and the first zinc finger.,{'1': 'the N-terminal region and the first zinc finger'}
44,PERMUTATE,The generation of replication-competent virus is considered less likely with mutated ZONAB-binding site which that delete D: ErbB-2: S-D.,{'1': 'D: ErbB-2: S-D'}
45,PERMUTATE,The generation of replication-competent virus is considered less likely with plasmid ErbB-2: S-D that deleted the ZONAB binding.,{'1': 'the ZONAB binding'}
46,PERMUTATE,The propensity of antigen-loaded immature DCs beleieved to delete T cells has provided positional information that has allowed us to identify a gene necessary for cytoadherence.,"{'0': 'antigen-loaded immature DCs', '1': 'T cells'}"
47,PERMUTATE,The propensity of micF locus to delete strains has provided positional information that has allowed us to identify a gene necessary for cytoadherence.,"{'0': 'micF locus', '1': 'strains'}"
48,PERMUTATE,"The propensity of the transposon proven to delete the URA3, tetA, and lacZ genes between the two loxP sites has provided positional information that has allowed us to identify a gene necessary for cytoadherence.","{'0': 'the transposon', '1': 'the URA3, tetA, and lacZ genes between the two loxP sites'}"
49,PERMUTATE,The propensity of using homologous recombination in mouse embryonic stem cells to delete the headpiece domain of dematin has provided positional information that has allowed us to identify a gene necessary for cytoadherence.,"{'0': 'using homologous recombination in mouse embryonic stem cells', '1': 'the headpiece domain of dematin'}"
50,PERMUTATE,"The reporter plasmids contained a shorter fragment of the ErbB-2 promoter with a functional (D: ErbB-2: S) or The GATA-4 mutants (the N-terminal region (127 443 and 201 443) and the first zinc finger (242 443), being deleted; ErbB-2: S-A, substitution of the inverted CCAAT box).",{'1': 'the N-terminal region (127 443 and 201 443) and the first zinc finger (242 443)'}
51,PERMUTATE,"The reporter plasmids contained a shorter fragment of the ErbB-2 promoter with a functional (D: ErbB-2: S) or The GATA-4 mutants (the N-terminal region (127 443 and 201 443) and the first zinc finger (242 443), deleted; ErbB-2: S-A, substitution of the inverted CCAAT box).",{'1': 'the N-terminal region (127 443 and 201 443) and the first zinc finger (242 443)'}
52,PERMUTATE,"Thus, this granule enzyme is required for the unique effects of Leu-Leu-OMe and may provide a target for Appropriate progenitor strains found to delete any chromosomal region.","{'0': 'Appropriate progenitor strains', '1': 'any chromosomal region'}"
53,PERMUTATE,"Thus, this granule enzyme is required for the unique effects of Leu-Leu-OMe and may provide a target for antigen-loaded immature DCs being proven to delete T cells.","{'0': 'antigen-loaded immature DCs', '1': 'T cells'}"
54,PERMUTATE,antigen-loaded immature DCs may now be constructed to delete virtually T cells by utilizing an extensive collection of lines containing single P element insertions throughout the Drosophila genome.,"{'0': 'antigen-loaded immature DCs', '1': 'T cells'}"
55,PERMUTATE,micF locus which can be deleted for strains revealed defects in the lateral formation of mycelia on synthetic solid Spider media.,{'1': 'micF locus'}
56,PERMUTATE,strains which deleted micF locus were able to synergize with MEF2A (Figure 6A).,{'1': 'micF locus'}
57,PERMUTATE,the GATA-4 mutants which can delete C-terminal transactivition domain were able to synergize with MEF2A (Figure 6A).,{'1': 'C-terminal transactivition domain'}
58,PERMUTATE,the N-terminal region (127 443 and 201 443) and the first zinc finger (242 443) being deleted for The GATA-4 mutants revealed defects in the lateral formation of mycelia on synthetic solid Spider media.,{'1': 'the N-terminal region (127 443 and 201 443) and the first zinc finger (242 443)'}
59,PERMUTATE,the N-terminal region (127 443 and 201 443) and the first zinc finger (242 443) that are deleted for The GATA-4 mutants revealed defects in the lateral formation of mycelia on synthetic solid Spider media.,{'1': 'the N-terminal region (127 443 and 201 443) and the first zinc finger (242 443)'}
60,PERMUTATE,the N-terminal region (127 443 and 201 443) and the first zinc finger (242 443) which The GATA-4 mutants deleted revealed defects in the lateral formation of mycelia on synthetic solid Spider media.,{'1': 'the N-terminal region (127 443 and 201 443) and the first zinc finger (242 443)'}
61,PERMUTATE,vectors which has deleted the viral transcription elements were able to synergize with MEF2A (Figure 6A).,{'1': 'the viral transcription elements'}
62,PNAS,"In the presence of the phage P1 cyclization recombinase cre, the transposon can delete the URA3, tetA, and lacZ genes between the two loxP sites.","{'0': 'the transposon', '1': 'the URA3, tetA, and lacZ genes between the two loxP sites'}"
63,PNAS,The generation of replication-competent virus is considered less likely with vectors that delete the viral transcription elements.,{'1': 'the viral transcription elements'}
64,REPLACE,Alternative messenger RNA (mRNA) splicing may now be constructed to delete virtually exon 4 sequences by utilizing an extensive collection of lines containing single P element insertions throughout the Drosophila genome.,"{'0': 'Alternative messenger RNA (mRNA) splicing', '1': 'exon 4 sequences'}"
65,REPLACE,"By Alternative messenger RNA (mRNA) splicing, exon 4 sequences will be deleted to evaluate its function in vivo.","{'0': 'Alternative messenger RNA (mRNA) splicing', '1': 'exon 4 sequences'}"
66,REPLACE,"However, a region between the two motifs that delete the an alternative spliced form of Dmc1 cDNA (Dmc1-d) (1  332, 201  332) were all unable to support MEF2 synergy.",{'1': 'an alternative spliced form of Dmc1 cDNA (Dmc1-d)'}
67,REPLACE,"In strain of E. coli that emits very low levels of luminescence, rpoS was deleted, and in ErbB-2: S-A the inverted CCAAT box was substituted.",{'1': 'rpoS'}
68,REPLACE,"In strain of E. coli that emits very low levels of luminescence, rpoS was deleted, and in ErbB-2: S-A the inverted CCAAT box was substituted.",{'1': 'rpoS'}
69,REPLACE,"In the remainder, exon 9 has been deleted, and in ErbB-2: S-A the inverted CCAAT box has been substituted.",{'1': 'exon 9'}
70,REPLACE,"In the remainder, exon 9 was deleted, and in ErbB-2: S-A the inverted CCAAT box was substituted.",{'1': 'exon 9'}
71,REPLACE,Recent experiments have provided direct evidence that Alternative messenger RNA (mRNA) splicing can delete exon 4 sequences to silence them.,"{'0': 'Alternative messenger RNA (mRNA) splicing', '1': 'exon 4 sequences'}"
72,REPLACE,Studies with aberrantly spliced transcripts deleted for the exon 4 showed that the marA-dependent reduction of OmpF required an intact micF locus.,{'1': 'exon 4'}
73,REPLACE,The generation of replication-competent virus is considered less likely with a region between the two motifs that deleted an alternative spliced form of Dmc1 cDNA (Dmc1-d).,{'1': 'an alternative spliced form of Dmc1 cDNA (Dmc1-d)'}
74,REPLACE,The generation of replication-competent virus is considered less likely with a region between the two motifs which deleted an alternative spliced form of Dmc1 cDNA (Dmc1-d).,{'1': 'an alternative spliced form of Dmc1 cDNA (Dmc1-d)'}
75,REPLACE,The generation of replication-competent virus is considered less likely with aberrantly spliced transcripts which that delete exon 4.,{'1': 'exon 4'}
76,REPLACE,The generation of replication-competent virus is considered less likely with rpoS that deleted strain of E. coli that emits very low levels of luminescence.,{'1': 'strain of E. coli that emits very low levels of luminescence'}
77,REPLACE,The generation of replication-competent virus is considered less likely with strain of E. coli that emits very low levels of luminescence that deleted rpoS.,{'1': 'rpoS'}
78,REPLACE,The generation of replication-competent virus is considered less likely with strain of E. coli that emits very low levels of luminescence which that delete rpoS.,{'1': 'rpoS'}
79,REPLACE,The generation of replication-competent virus is considered less likely with the remainder that deleted exon 9.,{'1': 'exon 9'}
80,REPLACE,"The generation of replication-competent virus is considered less likely with transcripts that deleted exons 8 (75 nt), 7+8 (156 nt) or 8+9 (168 nt).","{'1': 'exons 8 (75 nt), 7+8 (156 nt) or 8+9 (168 nt)'}"
81,REPLACE,"The reporter plasmids contained a shorter fragment of the ErbB-2 promoter with a functional (D: ErbB-2: S) or aberrantly spliced transcripts (exon 4, being deleted; ErbB-2: S-A, substitution of the inverted CCAAT box).",{'1': 'exon 4'}
82,REPLACE,"The reporter plasmids contained a shorter fragment of the ErbB-2 promoter with a functional (D: ErbB-2: S) or aberrantly spliced transcripts (exon 4, deleted; ErbB-2: S-A, substitution of the inverted CCAAT box).",{'1': 'exon 4'}
83,REPLACE,a region between the two motifs that delete an alternative spliced form of Dmc1 cDNA (Dmc1-d) were able to synergize with MEF2A (Figure 6A).,{'1': 'an alternative spliced form of Dmc1 cDNA (Dmc1-d)'}
84,REPLACE,a region between the two motifs which were deleted for an alternative spliced form of Dmc1 cDNA (Dmc1-d) revealed defects in the lateral formation of mycelia on synthetic solid Spider media.,{'1': 'an alternative spliced form of Dmc1 cDNA (Dmc1-d)'}
85,REPLACE,a region between the two motifs with an alternative spliced form of Dmc1 cDNA (Dmc1-d) deleted were able to synergize with MEF2A (Figure 6A).,{'1': 'an alternative spliced form of Dmc1 cDNA (Dmc1-d)'}
86,REPLACE,a single transcript that can be deleted for exon 2 revealed defects in the lateral formation of mycelia on synthetic solid Spider media.,{'1': 'exon 2'}
87,REPLACE,a single transcript that can be deleted for exon 2 revealed defects in the lateral formation of mycelia on synthetic solid Spider media.,{'1': 'exon 2'}
88,REPLACE,a single transcript which were deleted for exon 2 revealed defects in the lateral formation of mycelia on synthetic solid Spider media.,{'1': 'exon 2'}
89,REPLACE,aberrantly spliced transcripts which were deleted for exon 4 revealed defects in the lateral formation of mycelia on synthetic solid Spider media.,{'1': 'exon 4'}
90,REPLACE,exon 2 which were deleted for a single transcript revealed defects in the lateral formation of mycelia on synthetic solid Spider media.,{'1': 'exon 2'}
91,REPLACE,exon 9 deleted for the remainder revealed defects in the lateral formation of mycelia on synthetic solid Spider media.,{'1': 'exon 9'}
92,REPLACE,exon 9 deleted for the remainder revealed defects in the lateral formation of mycelia on synthetic solid Spider media.,{'1': 'exon 9'}
93,REPLACE,exon 9 which were deleted for the remainder revealed defects in the lateral formation of mycelia on synthetic solid Spider media.,{'1': 'exon 9'}
94,REPLACE,"exons 8 (75 nt), 7+8 (156 nt) or 8+9 (168 nt) which can be deleted for transcripts revealed defects in the lateral formation of mycelia on synthetic solid Spider media.","{'1': 'exons 8 (75 nt), 7+8 (156 nt) or 8+9 (168 nt)'}"
95,REPLACE,rpoS deleted for strain of E. coli that emits very low levels of luminescence revealed defects in the lateral formation of mycelia on synthetic solid Spider media.,{'1': 'rpoS'}
96,REPLACE,rpoS that delete strain of E. coli that emits very low levels of luminescence were able to synergize with MEF2A (Figure 6A).,{'1': 'strain of E. coli that emits very low levels of luminescence'}
97,REPLACE,the remainder which exon 9 deleted revealed defects in the lateral formation of mycelia on synthetic solid Spider media.,{'1': 'exon 9'}
98,REPLACE,"transcripts that are deleted for exons 8 (75 nt), 7+8 (156 nt) or 8+9 (168 nt) revealed defects in the lateral formation of mycelia on synthetic solid Spider media.","{'1': 'exons 8 (75 nt), 7+8 (156 nt) or 8+9 (168 nt)'}"
99,REPLACE,"transcripts that can be deleted for exons 8 (75 nt), 7+8 (156 nt) or 8+9 (168 nt) revealed defects in the lateral formation of mycelia on synthetic solid Spider media.","{'1': 'exons 8 (75 nt), 7+8 (156 nt) or 8+9 (168 nt)'}"
100,REPLACE,"transcripts which are deleted for exons 8 (75 nt), 7+8 (156 nt) or 8+9 (168 nt) revealed defects in the lateral formation of mycelia on synthetic solid Spider media.","{'1': 'exons 8 (75 nt), 7+8 (156 nt) or 8+9 (168 nt)'}"
