id,source,text,arguments
12,EGRAM,"CRP-cAMP inhibited sigma (54)-dependent glnAp2 strongly, by 21-fold.","{'0': 'CRP-cAMP', '1': 'sigma (54)-dependent glnAp2'}"
13,EGRAM,"CRP-cAMP is able to inhibit sigma (54)-dependent glnAp2 strongly, by 21-fold.","{'0': 'CRP-cAMP', '1': 'sigma (54)-dependent glnAp2'}"
14,EGRAM,"CRP-cAMP may have inhibited sigma (54)-dependent glnAp2 strongly, by 21-fold.","{'0': 'CRP-cAMP', '1': 'sigma (54)-dependent glnAp2'}"
15,EGRAM,"CRP-cAMP will inhibit sigma (54)-dependent glnAp2 strongly, by 21-fold.","{'0': 'CRP-cAMP', '1': 'sigma (54)-dependent glnAp2'}"
16,EGRAM,Coexpression of MAD-3 also has the ability to inhibit functional activation of an HIV reporter plasmid by p49/p65 in transiently transfected Jurkat T-leukemia cells.,{'0': 'coexpression of MAD-3'}
17,EGRAM,Coexpression of MAD-3 also inhibits functional activation of an HIV reporter plasmid by p49/p65 in transiently transfected Jurkat T-leukemia cells.,{'0': 'coexpression of MAD-3'}
18,EGRAM,Coexpression of MAD-3 has also inhibited functional activation of an HIV reporter plasmid by p49/p65 in transiently transfected Jurkat T-leukemia cells.,{'0': 'coexpression of MAD-3'}
19,EGRAM,Coexpression of MAD-3 may have also inhibited functional activation of an HIV reporter plasmid by p49/p65 in transiently transfected Jurkat T-leukemia cells.,{'0': 'coexpression of MAD-3'}
20,EGRAM,"For example, the phosphatase associated with another protein has been inhibited in its function or localization.","{'0': 'another protein', '1': 'the phosphatase'}"
21,EGRAM,"For example, the phosphatase associated with another protein is inhibited in its function or localization.","{'0': 'another protein', '1': 'the phosphatase'}"
22,EGRAM,"For example, the phosphatase associated with another protein may be inhibited in its function or localization.","{'0': 'another protein', '1': 'the phosphatase'}"
23,EGRAM,"For example, the phosphatase associated with another protein may have been inhibited in its function or localization.","{'0': 'another protein', '1': 'the phosphatase'}"
24,EGRAM,"For example, the phosphatase associated with another protein was inhibited in its function or localization.","{'0': 'another protein', '1': 'the phosphatase'}"
25,EGRAM,"For example, the phosphatase associates with another protein and is thereby inhibited in its function or localization.","{'0': 'another protein', '1': 'the phosphatase'}"
26,EGRAM,"For example, the phosphatase may have associated with another protein and thereby has been inhibited in its function or localization.","{'0': 'another protein', '1': 'the phosphatase'}"
27,EGRAM,Functional activation of an HIV reporter plasmid by p49/p65 in transiently transfected Jurkat T-leukemia cells has also been inhibited by coexpression of MAD-3.,{'0': 'coexpression of MAD-3'}
28,EGRAM,Functional activation of an HIV reporter plasmid by p49/p65 in transiently transfected Jurkat T-leukemia cells is also inhibited by coexpression of MAD-3.,{'0': 'coexpression of MAD-3'}
29,EGRAM,Functional activation of an HIV reporter plasmid by p49/p65 in transiently transfected Jurkat T-leukemia cells wil also be inhibited by coexpression of MAD-3.,{'0': 'coexpression of MAD-3'}
30,EGRAM,"GadX activates expression of gadA and gadBC at any pH, while GadW can inhibit GadX-dependent activation.",{'0': 'GadW'}
31,EGRAM,"GadX activates expression of gadA and gadBC at any pH, while GadW has inhibited GadX-dependent activation.",{'0': 'GadW'}
32,EGRAM,"GadX activates expression of gadA and gadBC at any pH, while GadW is able to inhibit GadX-dependent activation.",{'0': 'GadW'}
33,EGRAM,"GadX activates expression of gadA and gadBC at any pH, while GadW is observed to inhibit GadX-dependent activation.",{'0': 'GadW'}
34,EGRAM,"GadX activates expression of gadA and gadBC at any pH, while GadW may have inhibited GadX-dependent activation.",{'0': 'GadW'}
35,EGRAM,"GadX activates expression of gadA and gadBC at any pH, while GadW will have inhibited GadX-dependent activation.",{'0': 'GadW'}
36,EGRAM,"GadX activates expression of gadA and gadBC at any pH, while GadW will inhibit GadX-dependent activation.",{'0': 'GadW'}
37,EGRAM,"GadX activates expression of gadA and gadBC at any pH, while GadX-dependent activation has been inhibited by GadW.",{'0': 'GadW'}
38,EGRAM,"GadX activates expression of gadA and gadBC at any pH, while GadX-dependent activation is inhibited by GadW.",{'0': 'GadW'}
39,EGRAM,"GadX activates expression of gadA and gadBC at any pH, while GadX-dependent activation is observed to be inhibited by GadW.",{'0': 'GadW'}
40,EGRAM,"GadX activates expression of gadA and gadBC at any pH, while GadX-dependent activation will be inhibited by GadW.",{'0': 'GadW'}
41,EGRAM,"Here, we have found that the downregulation of phosphorylated Stat4, Stat5 and Stat6 has been inhibited by the proteasome inhibitors MG132 and lactacystin, while the downreglation of phosphorylated Stat1, Stat2 and Stat3 was not sensitive to these inhibitors.",{'0': 'proteasome inhibitors MG132 and lactacystin'}
42,EGRAM,"Here, we have found that the downregulation of phosphorylated Stat4, Stat5 and Stat6 is observed to be inhibited by the proteasome inhibitors MG132 and lactacystin, while the downreglation of phosphorylated Stat1, Stat2 and Stat3 was not sensitive to these inhibitors.",{'0': 'proteasome inhibitors MG132 and lactacystin'}
43,EGRAM,"Here, we have found that the downregulation of phosphorylated Stat4, Stat5 and Stat6 was inhibited by the proteasome inhibitors MG132 and lactacystin, while the downreglation of phosphorylated Stat1, Stat2 and Stat3 was not sensitive to these inhibitors.",{'0': 'proteasome inhibitors MG132 and lactacystin'}
44,EGRAM,"Here, we have found that the downregulation of phosphorylated Stat4, Stat5 and Stat6 will be inhibited by the proteasome inhibitors MG132 and lactacystin, while the downreglation of phosphorylated Stat1, Stat2 and Stat3 was not sensitive to these inhibitors.",{'0': 'proteasome inhibitors MG132 and lactacystin'}
45,EGRAM,"Here, we show that glnAp2 expression is affected by different carbon sources and that the CRP-cAMP complex has inhibited the glnAp2 promoter activity.",{'0': 'the CRP-cAMP complex'}
46,EGRAM,"Here, we show that glnAp2 expression is affected by different carbon sources and that the CRP-cAMP complex has the ability to inhibit the glnAp2 promoter activity.",{'0': 'the CRP-cAMP complex'}
47,EGRAM,"Here, we show that glnAp2 expression is affected by different carbon sources and that the CRP-cAMP complex inhibited the glnAp2 promoter activity.",{'0': 'the CRP-cAMP complex'}
48,EGRAM,"Here, we show that glnAp2 expression is affected by different carbon sources and that the CRP-cAMP complex inhibits the glnAp2 promoter activity.",{'0': 'the CRP-cAMP complex'}
49,EGRAM,"Here, we show that glnAp2 expression is affected by different carbon sources and that the CRP-cAMP complex is able to inhibit the glnAp2 promoter activity.",{'0': 'the CRP-cAMP complex'}
50,EGRAM,"Here, we show that glnAp2 expression is affected by different carbon sources and that the CRP-cAMP complex is observed to inhibit the glnAp2 promoter activity.",{'0': 'the CRP-cAMP complex'}
51,EGRAM,"Here, we show that glnAp2 expression is affected by different carbon sources and that the CRP-cAMP complex may inhibit the glnAp2 promoter activity.",{'0': 'the CRP-cAMP complex'}
52,EGRAM,"Here, we show that glnAp2 expression is affected by different carbon sources and that the CRP-cAMP complex will have inhibited the glnAp2 promoter activity.",{'0': 'the CRP-cAMP complex'}
53,EGRAM,"Here, we show that glnAp2 expression is affected by different carbon sources and that the CRP-cAMP complex will inhibit the glnAp2 promoter activity.",{'0': 'the CRP-cAMP complex'}
54,EGRAM,"Here, we show that glnAp2 expression is affected by different carbon sources and that the glnAp2 promoter activity has been inhibited by the CRP-cAMP complex.",{'0': 'the CRP-cAMP complex'}
55,EGRAM,"Here, we show that glnAp2 expression is affected by different carbon sources and that the glnAp2 promoter activity is able to be inhibited by the CRP-cAMP complex.",{'0': 'the CRP-cAMP complex'}
56,EGRAM,"Here, we show that glnAp2 expression is affected by different carbon sources and that the glnAp2 promoter activity is inhibited by the CRP-cAMP complex.",{'0': 'the CRP-cAMP complex'}
57,EGRAM,"Here, we show that glnAp2 expression is affected by different carbon sources and that the glnAp2 promoter activity is observed to be inhibited by the CRP-cAMP complex.",{'0': 'the CRP-cAMP complex'}
58,EGRAM,"Here, we show that glnAp2 expression is affected by different carbon sources and that the glnAp2 promoter activity will be inhibited by the CRP-cAMP complex.",{'0': 'the CRP-cAMP complex'}
59,EGRAM,"Intriguingly, while the SH3C and SH3E domains of intersectin, as well as the SH3 domains from the endocytic proteins endophilin I, amphiphysin II and syndaphin I, are able to selectively inhibit late events of clathrin-coated vesicle formation involving membrane fission, intersectin SH3A was unique in its ability to block earlier stages (Simpson et al., 1999).","{'0': 'the SH3C and SH3E domains of intersectin, as well as the SH3 domains from the endocytic proteins endophilin I, amphiphysin II and syndaphin I'}"
60,EGRAM,"Intriguingly, while the SH3C and SH3E domains of intersectin, as well as the SH3 domains from the endocytic proteins endophilin I, amphiphysin II and syndaphin I, are observed to selectively inhibit late events of clathrin-coated vesicle formation involving membrane fission, intersectin SH3A was unique in its ability to block earlier stages (Simpson et al., 1999).","{'0': 'the SH3C and SH3E domains of intersectin, as well as the SH3 domains from the endocytic proteins endophilin I, amphiphysin II and syndaphin I'}"
61,EGRAM,"Intriguingly, while the SH3C and SH3E domains of intersectin, as well as the SH3 domains from the endocytic proteins endophilin I, amphiphysin II and syndaphin I, have selectively inhibited late events of clathrin-coated vesicle formation involving membrane fission, intersectin SH3A was unique in its ability to block earlier stages (Simpson et al., 1999).","{'0': 'the SH3C and SH3E domains of intersectin, as well as the SH3 domains from the endocytic proteins endophilin I, amphiphysin II and syndaphin I'}"
62,EGRAM,"Intriguingly, while the SH3C and SH3E domains of intersectin, as well as the SH3 domains from the endocytic proteins endophilin I, amphiphysin II and syndaphin I, selectively inhibited late events of clathrin-coated vesicle formation involving membrane fission, intersectin SH3A was unique in its ability to block earlier stages (Simpson et al., 1999).","{'0': 'the SH3C and SH3E domains of intersectin, as well as the SH3 domains from the endocytic proteins endophilin I, amphiphysin II and syndaphin I'}"
63,EGRAM,"Intriguingly, while the SH3C and SH3E domains of intersectin, as well as the SH3 domains from the endocytic proteins endophilin I, amphiphysin II and syndaphin I, will selectively inhibit late events of clathrin-coated vesicle formation involving membrane fission, intersectin SH3A was unique in its ability to block earlier stages (Simpson et al., 1999).","{'0': 'the SH3C and SH3E domains of intersectin, as well as the SH3 domains from the endocytic proteins endophilin I, amphiphysin II and syndaphin I'}"
64,EGRAM,"Moreover, Dam methylation has inhibited binding of Lrp/PapI near the GATC1028 site and alters binding of Lrp at the GATC1130 site.",{'0': 'Dam methylation'}
65,EGRAM,"Moreover, Dam methylation inhibited binding of Lrp/PapI near the GATC1028 site and alters binding of Lrp at the GATC1130 site.",{'0': 'Dam methylation'}
66,EGRAM,"Moreover, Dam methylation is able to inhibit binding of Lrp/PapI near the GATC1028 site and alters binding of Lrp at the GATC1130 site.",{'0': 'Dam methylation'}
67,EGRAM,"Moreover, Dam methylation is observed to inhibit binding of Lrp/PapI near the GATC1028 site and alters binding of Lrp at the GATC1130 site.",{'0': 'Dam methylation'}
68,EGRAM,"Moreover, Dam methylation may have inhibited binding of Lrp/PapI near the GATC1028 site and alters binding of Lrp at the GATC1130 site.",{'0': 'Dam methylation'}
69,EGRAM,"Moreover, Dam methylation will inhibit binding of Lrp/PapI near the GATC1028 site and alters binding of Lrp at the GATC1130 site.",{'0': 'Dam methylation'}
70,EGRAM,NK-cell-mediated cytotoxicity has been inhibited by cell-surface receptors of the immunoglobulin and C-type lectin superfamilies.,{'0': 'cell-surface receptors of the immunoglobulin and C-type lectin superfamilies'}
71,EGRAM,NK-cell-mediated cytotoxicity is able to be inhibited by cell-surface receptors of the immunoglobulin and C-type lectin superfamilies.,{'0': 'cell-surface receptors of the immunoglobulin and C-type lectin superfamilies'}
72,EGRAM,NK-cell-mediated cytotoxicity is inhibited by cell-surface receptors of the immunoglobulin and C-type lectin superfamilies.,{'0': 'cell-surface receptors of the immunoglobulin and C-type lectin superfamilies'}
73,EGRAM,NK-cell-mediated cytotoxicity is observed to be inhibited by cell-surface receptors of the immunoglobulin and C-type lectin superfamilies.,{'0': 'cell-surface receptors of the immunoglobulin and C-type lectin superfamilies'}
74,EGRAM,NK-cell-mediated cytotoxicity was inhibited by cell-surface receptors of the immunoglobulin and C-type lectin superfamilies.,{'0': 'cell-surface receptors of the immunoglobulin and C-type lectin superfamilies'}
75,EGRAM,NK-cell-mediated cytotoxicity will be inhibited by cell-surface receptors of the immunoglobulin and C-type lectin superfamilies.,{'0': 'cell-surface receptors of the immunoglobulin and C-type lectin superfamilies'}
76,EGRAM,Natural killer (NK) cells express cell-surface receptors of the immunoglobulin and C-type lectin superfamilies that recognized major histocompatibility complex (MHC) class I peptides and inhibited NK-cell-mediated cytotoxicity.,{'0': 'cell-surface receptors of the immunoglobulin and C-type lectin superfamilies'}
77,EGRAM,Natural killer (NK) cells express cell-surface receptors of the immunoglobulin and C-type lectin superfamilies that recognized major histocompatibility complex (MHC) class I peptides and may have inhibited NK-cell-mediated cytotoxicity.,{'0': 'cell-surface receptors of the immunoglobulin and C-type lectin superfamilies'}
78,EGRAM,Nitric oxide (NO) activated the soluble isoform of guanylate cyclase in platelets and has inhibited platelet function.,{'0': 'Nitric oxide'}
79,EGRAM,Nitric oxide (NO) activated the soluble isoform of guanylate cyclase in platelets and inhibited platelet function.,{'0': 'Nitric oxide'}
80,EGRAM,Nitric oxide (NO) activated the soluble isoform of guanylate cyclase in platelets and was observed to inhibit platelet function.,{'0': 'Nitric oxide'}
81,EGRAM,Nitric oxide (NO) activates the soluble isoform of guanylate cyclase in platelets and has the ability to inhibit platelet function.,{'0': 'Nitric oxide'}
82,EGRAM,Nitric oxide (NO) inhibiting platelet function activated the soluble isoform of guanylate cyclase in platelets.,{'0': 'Nitric oxide'}
83,EGRAM,Nitric oxide (NO) that has inhibited platelet function activated the soluble isoform of guanylate cyclase in platelets.,{'0': 'Nitric oxide'}
84,EGRAM,Nitric oxide (NO) that inhibits platelet function activates the soluble isoform of guanylate cyclase in platelets.,{'0': 'Nitric oxide'}
85,EGRAM,PDE4C is one of four mammalian genes that encode multiple PDE4 cyclic AMP-specific phosphodiesterase isoforms being inhibited by rolipram.,"{'0': 'rolipram', '1': 'multiple PDE4 cyclic AMP-specific phosphodiesterase isoforms'}"
86,EGRAM,PDE4C is one of four mammalian genes that encode multiple PDE4 cyclic AMP-specific phosphodiesterase isoforms inhibited by rolipram.,"{'0': 'rolipram', '1': 'multiple PDE4 cyclic AMP-specific phosphodiesterase isoforms'}"
87,EGRAM,PDE4C is one of four mammalian genes that encode multiple PDE4 cyclic AMP-specific phosphodiesterase isoforms that can be inhibited by rolipram.,"{'0': 'rolipram', '1': 'multiple PDE4 cyclic AMP-specific phosphodiesterase isoforms'}"
88,EGRAM,PDE4C is one of four mammalian genes that encode multiple PDE4 cyclic AMP-specific phosphodiesterase isoforms that were inhibited by rolipram.,"{'0': 'rolipram', '1': 'multiple PDE4 cyclic AMP-specific phosphodiesterase isoforms'}"
89,EGRAM,"The N-terminal SH3 domain (SH3A), unlike other SH3 domains from intersectin or various endocytic proteins, has specifically inhibited intermediate events leading to the formation of clathrin-coated pits.",{'0': 'The N-terminal SH3 domain'}
90,EGRAM,"The N-terminal SH3 domain (SH3A), unlike other SH3 domains from intersectin or various endocytic proteins, is able to specifically inhibit intermediate events leading to the formation of clathrin-coated pits.",{'0': 'The N-terminal SH3 domain'}
91,EGRAM,"The N-terminal SH3 domain (SH3A), unlike other SH3 domains from intersectin or various endocytic proteins, specifically inhibited intermediate events leading to the formation of clathrin-coated pits.",{'0': 'The N-terminal SH3 domain'}
92,EGRAM,"The N-terminal SH3 domain (SH3A), unlike other SH3 domains from intersectin or various endocytic proteins, will specifically inhibit intermediate events leading to the formation of clathrin-coated pits.",{'0': 'The N-terminal SH3 domain'}
93,EGRAM,"The half-life of the AGT proteins was determined by growing cells at 37 C in LB broth supplemented with 50 mg/ml ampicillin, 50 mg/ml kanamycin and 0.2 mM IPTG until the A600 reached 0.3 and then protein synthesis are inhibited by 50 mg/ml chloramphenicol.",{'0': 'chloramphenicol'}
94,EGRAM,"The half-life of the AGT proteins was determined by growing cells at 37 C in LB broth supplemented with 50 mg/ml ampicillin, 50 mg/ml kanamycin and 0.2 mM IPTG until the A600 reached 0.3 and then protein synthesis has been inhibited by 50 mg/ml chloramphenicol.",{'0': 'chloramphenicol'}
95,EGRAM,"The half-life of the AGT proteins was determined by growing cells at 37 C in LB broth supplemented with 50 mg/ml ampicillin, 50 mg/ml kanamycin and 0.2 mM IPTG until the A600 reached 0.3 and then protein synthesis were about to be inhibited by 50 mg/ml chloramphenicol.",{'0': 'chloramphenicol'}
96,EGRAM,"The half-life of the AGT proteins was determined by growing cells at 37 C in LB broth supplemented with 50 mg/ml ampicillin, 50 mg/ml kanamycin and 0.2 mM IPTG until the A600 reached 0.3 and then protein synthesis were inhibited by 50 mg/ml chloramphenicol.",{'0': 'chloramphenicol'}
97,EGRAM,"The half-life of the AGT proteins was determined by growing cells at 37 C in LB broth supplemented with 50 mg/ml ampicillin, 50 mg/ml kanamycin and 0.2 mM IPTG until the A600 reached 0.3 and then protein synthesis will be inhibited by 50 mg/ml chloramphenicol.",{'0': 'chloramphenicol'}
98,EGRAM,"The half-life of the AGT proteins was determined by growing cells at 37 C in LB broth supplemented with 50 mg/ml ampicillin, 50 mg/ml kanamycin and 0.2 mM IPTG until the A600 reached 0.3 and then treating them with 50 mg/ml chloramphenicol for inhibiting protein synthesis.",{'0': 'chloramphenicol'}
99,EGRAM,The phosphatases function and localization will be inhibited if the phosphatase associates with another protein.,"{'0': 'another protein', '1': 'the phosphatase'}"
100,EGRAM,The phosphatases function and localization would be inhibited if the phosphatase associated with another protein.,"{'0': 'another protein', '1': 'the phosphatase'}"
101,EGRAM,This synthetic peptide binding to P can inhibit its binding to C3b.,"{'0': 'This synthetic peptide', '1': 'P'}"
102,EGRAM,This synthetic peptide binding to P is able to inhibit its binding to C3b.,"{'0': 'This synthetic peptide', '1': 'P'}"
103,EGRAM,This synthetic peptide binding to P is observed to inhibit its binding to C3b.,"{'0': 'This synthetic peptide', '1': 'P'}"
104,EGRAM,This synthetic peptide binding to P may have inhibited its binding to C3b.,"{'0': 'This synthetic peptide', '1': 'P'}"
105,EGRAM,This synthetic peptide binds to P and inhibits its binding to C3b.,"{'0': 'This synthetic peptide', '1': 'P'}"
106,EGRAM,This synthetic peptide bound to P and then inhibited its binding to C3b.,"{'0': 'This synthetic peptide', '1': 'P'}"
107,EGRAM,This synthetic peptide have bound to P and then inhibited its binding to C3b.,"{'0': 'This synthetic peptide', '1': 'P'}"
108,EGRAM,"Transient overexpression in COS cells verified that a heat-stable inhibitor of protein kinase has been produced by he human PKI cDNA, and protein extracts from the transfected COS cells have inhibited both the C alpha and C beta isoforms of the PKA catalytic subunit with equal efficacy.","{'0': 'protein extracts from the transfected COS cells', '1': 'both the C alpha and C beta isoforms of the PKA catalytic subunit'}"
109,EGRAM,"Transient overexpression in COS cells verified that a heat-stable inhibitor of protein kinase has been produced by he human PKI cDNA, and protein extracts from the transfected COS cells may have inhibited both the C alpha and C beta isoforms of the PKA catalytic subunit with equal efficacy.","{'0': 'protein extracts from the transfected COS cells', '1': 'both the C alpha and C beta isoforms of the PKA catalytic subunit'}"
110,EGRAM,"Transient overexpression in COS cells verified that a heat-stable inhibitor of protein kinase is produced by he human PKI cDNA, and both the C alpha and C beta isoforms of the PKA catalytic subunit are able to be inhibited by protein extracts from the transfected COS cells.","{'0': 'protein extracts from the transfected COS cells', '1': 'both the C alpha and C beta isoforms of the PKA catalytic subunit'}"
111,EGRAM,"Transient overexpression in COS cells verified that a heat-stable inhibitor of protein kinase is produced by he human PKI cDNA, and both the C alpha and C beta isoforms of the PKA catalytic subunit are inhibited by protein extracts from the transfected COS cells.","{'0': 'protein extracts from the transfected COS cells', '1': 'both the C alpha and C beta isoforms of the PKA catalytic subunit'}"
112,EGRAM,"Transient overexpression in COS cells verified that a heat-stable inhibitor of protein kinase is produced by he human PKI cDNA, and both the C alpha and C beta isoforms of the PKA catalytic subunit are observed to be inhibited by protein extracts from the transfected COS cells.","{'0': 'protein extracts from the transfected COS cells', '1': 'both the C alpha and C beta isoforms of the PKA catalytic subunit'}"
113,EGRAM,"Transient overexpression in COS cells verified that a heat-stable inhibitor of protein kinase is produced by he human PKI cDNA, and both the C alpha and C beta isoforms of the PKA catalytic subunit have been inhibited by protein extracts from the transfected COS cells.","{'0': 'protein extracts from the transfected COS cells', '1': 'both the C alpha and C beta isoforms of the PKA catalytic subunit'}"
114,EGRAM,"Transient overexpression in COS cells verified that a heat-stable inhibitor of protein kinase is produced by he human PKI cDNA, and both the C alpha and C beta isoforms of the PKA catalytic subunit were inhibited by protein extracts from the transfected COS cells.","{'0': 'protein extracts from the transfected COS cells', '1': 'both the C alpha and C beta isoforms of the PKA catalytic subunit'}"
115,EGRAM,"Transient overexpression in COS cells verified that a heat-stable inhibitor of protein kinase is produced by he human PKI cDNA, and both the C alpha and C beta isoforms of the PKA catalytic subunit will be inhibited by protein extracts from the transfected COS cells.","{'0': 'protein extracts from the transfected COS cells', '1': 'both the C alpha and C beta isoforms of the PKA catalytic subunit'}"
116,EGRAM,"Transient overexpression in COS cells verified that a heat-stable inhibitor of protein kinase is produced by he human PKI cDNA, and protein extracts from the transfected COS cells are able to inhibit both the C alpha and C beta isoforms of the PKA catalytic subunit with equal efficacy.","{'0': 'protein extracts from the transfected COS cells', '1': 'both the C alpha and C beta isoforms of the PKA catalytic subunit'}"
117,EGRAM,"Transient overexpression in COS cells verified that a heat-stable inhibitor of protein kinase is produced by he human PKI cDNA, and protein extracts from the transfected COS cells are observed to inhibit both the C alpha and C beta isoforms of the PKA catalytic subunit with equal efficacy.","{'0': 'protein extracts from the transfected COS cells', '1': 'both the C alpha and C beta isoforms of the PKA catalytic subunit'}"
118,EGRAM,"Transient overexpression in COS cells verified that a heat-stable inhibitor of protein kinase is produced by he human PKI cDNA, and protein extracts from the transfected COS cells can inhibit both the C alpha and C beta isoforms of the PKA catalytic subunit with equal efficacy.","{'0': 'protein extracts from the transfected COS cells', '1': 'both the C alpha and C beta isoforms of the PKA catalytic subunit'}"
119,EGRAM,"Transient overexpression in COS cells verified that a heat-stable inhibitor of protein kinase is produced by he human PKI cDNA, and protein extracts from the transfected COS cells inhibit both the C alpha and C beta isoforms of the PKA catalytic subunit with equal efficacy.","{'0': 'protein extracts from the transfected COS cells', '1': 'both the C alpha and C beta isoforms of the PKA catalytic subunit'}"
120,EGRAM,intermediate events leading to the formation of clathrin-coated pits are able to be inhibited by The N-terminal SH3 domain (SH3A) which is unlike other SH3 domains from intersectin or various endocytic proteins.,{'0': 'The N-terminal SH3 domain'}
121,EGRAM,intermediate events leading to the formation of clathrin-coated pits are inhibited by The N-terminal SH3 domain (SH3A) which is unlike other SH3 domains from intersectin or various endocytic proteins.,{'0': 'The N-terminal SH3 domain'}
122,EGRAM,intermediate events leading to the formation of clathrin-coated pits are observed to be inhibited by The N-terminal SH3 domain (SH3A) which is unlike other SH3 domains from intersectin or various endocytic proteins.,{'0': 'The N-terminal SH3 domain'}
123,EGRAM,intermediate events leading to the formation of clathrin-coated pits have been inhibited by The N-terminal SH3 domain (SH3A) which is unlike other SH3 domains from intersectin or various endocytic proteins.,{'0': 'The N-terminal SH3 domain'}
124,EGRAM,intermediate events leading to the formation of clathrin-coated pits were inhibited by The N-terminal SH3 domain (SH3A) which is unlike other SH3 domains from intersectin or various endocytic proteins.,{'0': 'The N-terminal SH3 domain'}
125,EGRAM,intermediate events leading to the formation of clathrin-coated pits will be inhibited by The N-terminal SH3 domain (SH3A) which is unlike other SH3 domains from intersectin or various endocytic proteins.,{'0': 'The N-terminal SH3 domain'}
126,EGRAM,"late events of clathrin-coated vesicle formation are able to be inhibited by the SH3C and SH3E domains of intersectin, as well as the SH3 domains from the endocytic proteins endophilin I, amphiphysin II and syndaphin I.","{'0': 'the SH3C and SH3E domains of intersectin, as well as the SH3 domains from the endocytic proteins endophilin I, amphiphysin II and syndaphin I'}"
127,EGRAM,"late events of clathrin-coated vesicle formation are inhibited by the SH3C and SH3E domains of intersectin, as well as the SH3 domains from the endocytic proteins endophilin I, amphiphysin II and syndaphin I.","{'0': 'the SH3C and SH3E domains of intersectin, as well as the SH3 domains from the endocytic proteins endophilin I, amphiphysin II and syndaphin I'}"
128,EGRAM,"late events of clathrin-coated vesicle formation are observed to be inhibited by the SH3C and SH3E domains of intersectin, as well as the SH3 domains from the endocytic proteins endophilin I, amphiphysin II and syndaphin I.","{'0': 'the SH3C and SH3E domains of intersectin, as well as the SH3 domains from the endocytic proteins endophilin I, amphiphysin II and syndaphin I'}"
129,EGRAM,"late events of clathrin-coated vesicle formation has been inhibited by the SH3C and SH3E domains of intersectin, as well as the SH3 domains from the endocytic proteins endophilin I, amphiphysin II and syndaphin I.","{'0': 'the SH3C and SH3E domains of intersectin, as well as the SH3 domains from the endocytic proteins endophilin I, amphiphysin II and syndaphin I'}"
130,EGRAM,"late events of clathrin-coated vesicle formation were inhibited by the SH3C and SH3E domains of intersectin, as well as the SH3 domains from the endocytic proteins endophilin I, amphiphysin II and syndaphin I.","{'0': 'the SH3C and SH3E domains of intersectin, as well as the SH3 domains from the endocytic proteins endophilin I, amphiphysin II and syndaphin I'}"
131,EGRAM,"late events of clathrin-coated vesicle formation will be inhibited by the SH3C and SH3E domains of intersectin, as well as the SH3 domains from the endocytic proteins endophilin I, amphiphysin II and syndaphin I.","{'0': 'the SH3C and SH3E domains of intersectin, as well as the SH3 domains from the endocytic proteins endophilin I, amphiphysin II and syndaphin I'}"
132,EGRAM,platelet function can be inhibited by Nitric oxide (NO) which activates the soluble isoform of guanylate cyclase in platelets.,{'0': 'Nitric oxide'}
133,EGRAM,platelet function has been inhibited by Nitric oxide (NO) which activates the soluble isoform of guanylate cyclase in platelets.,{'0': 'Nitric oxide'}
134,EGRAM,platelet function is able to be inhibited by Nitric oxide (NO) which activates the soluble isoform of guanylate cyclase in platelets.,{'0': 'Nitric oxide'}
